,User ID,Subscription Type,Join Date,Last Payment Date,Country,Region Code,Age,나이대,연령대,Gender,Device,Subscription Cost,Total Library Size,No. of TV Shows,No. of Movies
224,225,Basic,2022-10-11,2023-06-27,Germany,EMEA,48,40대,중년층,Female,Smartphone,9.03,5668,3814,1854
225,226,Basic,2022-09-27,2023-06-26,France,EMEA,35,30대,중년층,Male,Smartphone,10.16,5445,3604,1841
226,227,Premium,2022-09-30,2023-06-24,Brazil,LATM,51,50대 이상,장년층,Female,Smartphone,9.96,4972,3162,1810
227,228,Standard,2022-11-04,2023-06-27,Mexico,LATM,39,30대,중년층,Male,Smart TV,10.43,4993,3158,1835
228,229,Standard,2022-11-04,2023-06-27,Spain,EMEA,29,20대,청년층,Male,Smartphone,14.67,5229,3536,1693
229,230,Basic,2022-10-30,2023-06-26,Italy,EMEA,51,50대 이상,장년층,Male,Laptop,9.03,5183,3545,1638
230,231,Premium,2022-10-29,2023-06-24,United States,UCAN,43,40대,중년층,Male,Smartphone,17.99,5818,3826,1992
231,232,Standard,2022-08-30,2023-06-27,Canada,UCAN,28,20대,청년층,Male,Smartphone,11.87,6239,4311,1928
232,233,Basic,2022-07-07,2023-06-26,United Kingdom,EMEA,50,50대 이상,장년층,Female,Smart TV,7.91,6643,4551,2092
233,234,Standard,2022-05-26,2023-06-27,Australia,APAC,44,40대,중년층,Female,Laptop,12.12,6114,4050,2064
234,235,Premium,2022-05-17,2023-06-25,Germany,EMEA,50,50대 이상,장년층,Male,Laptop,20.32,5668,3814,1854
235,236,Basic,2022-05-08,2023-06-26,France,EMEA,39,30대,중년층,Female,Smartphone,10.16,5445,3604,1841
236,237,Premium,2022-07-07,2023-06-25,Brazil,LATM,46,40대,중년층,Female,Tablet,9.96,4972,3162,1810
237,238,Standard,2022-07-17,2023-06-28,Mexico,LATM,48,40대,중년층,Male,Smartphone,10.43,4993,3158,1835
238,239,Basic,2022-12-23,2023-06-26,Spain,EMEA,38,30대,중년층,Male,Smart TV,9.03,5229,3536,1693
239,240,Standard,2022-06-27,2023-06-26,Italy,EMEA,38,30대,중년층,Male,Smartphone,14.67,5183,3545,1638
240,241,Premium,2022-05-31,2023-06-27,United States,UCAN,47,40대,중년층,Male,Laptop,17.99,5818,3826,1992
241,242,Basic,2022-06-02,2023-06-26,Canada,UCAN,37,30대,중년층,Male,Laptop,7.91,6239,4311,1928
242,243,Standard,2022-05-25,2023-06-27,United Kingdom,EMEA,33,30대,청년층,Male,Laptop,13.2,6643,4551,2092
243,244,Premium,2022-04-26,2023-06-26,Australia,APAC,28,20대,청년층,Male,Smartphone,16.39,6114,4050,2064
244,245,Basic,2022-04-20,2023-06-26,Germany,EMEA,47,40대,중년층,Male,Smart TV,9.03,5668,3814,1854
245,246,Premium,2022-05-03,2023-06-25,France,EMEA,38,30대,중년층,Female,Smartphone,20.32,5445,3604,1841
246,247,Basic,2022-07-07,2023-06-27,Brazil,LATM,27,20대,청년층,Male,Smart TV,4.61,4972,3162,1810
247,248,Standard,2022-09-15,2023-06-26,Mexico,LATM,34,30대,청년층,Male,Smartphone,10.43,4993,3158,1835
248,249,Standard,2022-09-16,2023-06-27,Spain,EMEA,42,40대,중년층,Female,Smartphone,14.67,5229,3536,1693
249,250,Basic,2022-08-09,2023-06-26,Italy,EMEA,28,20대,청년층,Male,Laptop,9.03,5183,3545,1638
250,251,Premium,2022-06-25,2023-06-27,United States,UCAN,30,30대,청년층,Male,Laptop,17.99,5818,3826,1992
251,252,Basic,2022-05-30,2023-06-26,Canada,UCAN,38,30대,중년층,Female,Smartphone,7.91,6239,4311,1928
252,253,Standard,2022-05-21,2023-06-25,United Kingdom,EMEA,45,40대,중년층,Female,Tablet,13.2,6643,4551,2092
253,254,Premium,2022-05-20,2023-06-27,Australia,APAC,48,40대,중년층,Female,Smart TV,16.39,6114,4050,2064
254,255,Basic,2022-05-20,2023-06-26,Germany,EMEA,46,40대,중년층,Female,Smart TV,9.03,5668,3814,1854
255,256,Premium,2022-05-30,2023-06-26,France,EMEA,34,30대,청년층,Male,Tablet,20.32,5445,3604,1841
256,257,Basic,2022-06-17,2023-06-25,Brazil,LATM,46,40대,중년층,Male,Laptop,4.61,4972,3162,1810
257,258,Standard,2022-07-16,2023-06-28,Mexico,LATM,41,40대,중년층,Female,Smartphone,10.43,4993,3158,1835
258,259,Standard,2022-08-05,2023-06-26,Spain,EMEA,28,20대,청년층,Male,Smartphone,14.67,5229,3536,1693
259,260,Basic,2022-07-17,2023-06-26,Italy,EMEA,27,20대,청년층,Female,Smartphone,9.03,5183,3545,1638
260,261,Premium,2022-07-04,2023-06-25,United States,UCAN,27,20대,청년층,Female,Smart TV,17.99,5818,3826,1992
261,262,Basic,2022-07-13,2023-06-26,Canada,UCAN,28,20대,청년층,Female,Tablet,7.91,6239,4311,1928
262,263,Standard,2022-07-25,2023-06-24,United Kingdom,EMEA,46,40대,중년층,Male,Smartphone,13.2,6643,4551,2092
263,264,Premium,2022-08-09,2023-06-27,Australia,APAC,51,50대 이상,장년층,Male,Smartphone,16.39,6114,4050,2064
264,265,Basic,2022-08-05,2023-06-25,Germany,EMEA,32,30대,청년층,Female,Smart TV,9.03,5668,3814,1854
265,266,Premium,2022-08-17,2023-06-26,France,EMEA,44,40대,중년층,Male,Tablet,20.32,5445,3604,1841
266,267,Basic,2022-09-08,2023-06-27,Brazil,LATM,44,40대,중년층,Female,Laptop,4.61,4972,3162,1810
267,268,Standard,2022-10-16,2023-06-28,Mexico,LATM,34,30대,청년층,Female,Smart TV,10.43,4993,3158,1835
268,269,Standard,2022-10-15,2023-06-25,Spain,EMEA,29,20대,청년층,Female,Laptop,14.67,5229,3536,1693
269,270,Basic,2022-09-04,2023-06-25,Italy,EMEA,47,40대,중년층,Male,Smart TV,9.03,5183,3545,1638
270,271,Premium,2022-08-20,2023-06-26,United States,UCAN,41,40대,중년층,Male,Laptop,17.99,5818,3826,1992
271,272,Basic,2022-08-10,2023-06-26,Canada,UCAN,36,30대,중년층,Female,Smartphone,7.91,6239,4311,1928
272,273,Standard,2022-08-02,2023-06-25,United Kingdom,EMEA,28,20대,청년층,Female,Laptop,13.2,6643,4551,2092
273,274,Premium,2022-08-01,2023-06-24,Australia,APAC,27,20대,청년층,Female,Tablet,16.39,6114,4050,2064
274,275,Basic,2022-08-06,2023-06-25,Germany,EMEA,34,30대,청년층,Female,Laptop,9.03,5668,3814,1854
275,276,Premium,2022-08-09,2023-06-25,France,EMEA,34,30대,청년층,Female,Smart TV,20.32,5445,3604,1841
276,277,Basic,2022-09-12,2023-06-26,Brazil,LATM,37,30대,중년층,Female,Tablet,4.61,4972,3162,1810
277,278,Standard,2022-09-27,2023-06-26,Mexico,LATM,34,30대,청년층,Female,Laptop,10.43,4993,3158,1835
278,279,Standard,2022-11-12,2023-06-24,Spain,EMEA,50,50대 이상,장년층,Female,Laptop,14.67,5229,3536,1693
279,280,Basic,2022-11-13,2023-06-27,Italy,EMEA,34,30대,청년층,Female,Laptop,9.03,5183,3545,1638
280,281,Premium,2022-11-02,2023-06-28,United States,UCAN,33,30대,청년층,Female,Smart TV,17.99,5818,3826,1992
281,282,Basic,2022-10-30,2023-06-25,Canada,UCAN,33,30대,청년층,Male,Smart TV,7.91,6239,4311,1928
282,283,Standard,2022-06-30,2023-06-26,United Kingdom,EMEA,46,40대,중년층,Male,Smartphone,13.2,6643,4551,2092
283,284,Premium,2022-08-04,2023-06-28,Australia,APAC,39,30대,중년층,Female,Smartphone,16.39,6114,4050,2064
284,285,Basic,2022-09-01,2023-06-27,Germany,EMEA,42,40대,중년층,Female,Laptop,9.03,5668,3814,1854
285,286,Premium,2022-10-14,2023-06-27,France,EMEA,50,50대 이상,장년층,Female,Laptop,20.32,5445,3604,1841
286,287,Basic,2022-10-16,2023-06-26,Brazil,LATM,43,40대,중년층,Male,Smartphone,4.61,4972,3162,1810
287,288,Standard,2022-10-20,2023-06-28,Mexico,LATM,51,50대 이상,장년층,Male,Smart TV,10.43,4993,3158,1835
288,289,Standard,2022-11-20,2023-06-25,Spain,EMEA,34,30대,청년층,Female,Smart TV,14.67,5229,3536,1693
289,290,Basic,2022-11-25,2023-06-30,Italy,EMEA,48,40대,중년층,Male,Smartphone,9.03,5183,3545,1638
290,291,Premium,2022-12-04,2023-06-27,United States,UCAN,29,20대,청년층,Female,Tablet,17.99,5818,3826,1992
291,292,Basic,2022-12-12,2023-06-27,Canada,UCAN,43,40대,중년층,Female,Laptop,7.91,6239,4311,1928
292,293,Standard,2022-12-09,2023-06-25,United Kingdom,EMEA,39,30대,중년층,Female,Laptop,13.2,6643,4551,2092
293,294,Premium,2022-10-15,2023-06-29,Australia,APAC,50,50대 이상,장년층,Male,Laptop,16.39,6114,4050,2064
294,295,Basic,2022-10-03,2023-06-27,Germany,EMEA,45,40대,중년층,Male,Laptop,9.03,5668,3814,1854
295,296,Basic,2022-10-01,2023-06-27,France,EMEA,48,40대,중년층,Female,Tablet,10.16,5445,3604,1841
296,297,Basic,2022-11-02,2023-06-24,Brazil,LATM,40,40대,중년층,Male,Smartphone,4.61,4972,3162,1810
297,298,Standard,2022-11-03,2023-06-27,Mexico,LATM,41,40대,중년층,Male,Tablet,10.43,4993,3158,1835
298,299,Premium,2022-10-30,2023-06-27,Spain,EMEA,27,20대,청년층,Male,Smartphone,20.32,5229,3536,1693
299,300,Basic,2022-10-30,2023-06-28,Italy,EMEA,36,30대,중년층,Male,Laptop,9.03,5183,3545,1638
300,301,Basic,2022-09-27,2023-06-24,United States,UCAN,36,30대,중년층,Female,Laptop,8.99,5818,3826,1992
301,302,Premium,2022-09-14,2023-06-27,Canada,UCAN,44,40대,중년층,Male,Tablet,15.03,6239,4311,1928
302,303,Standard,2022-06-11,2023-06-26,United Kingdom,EMEA,45,40대,중년층,Male,Tablet,13.2,6643,4551,2092
303,304,Standard,2022-06-11,2023-06-29,Australia,APAC,33,30대,청년층,Female,Smartphone,12.12,6114,4050,2064
304,305,Basic,2022-05-24,2023-06-26,Germany,EMEA,47,40대,중년층,Male,Smart TV,9.03,5668,3814,1854
305,306,Premium,2022-07-06,2023-06-27,France,EMEA,45,40대,중년층,Male,Tablet,20.32,5445,3604,1841
306,307,Standard,2022-07-08,2023-06-28,Brazil,LATM,29,20대,청년층,Female,Smart TV,7.11,4972,3162,1810
307,308,Basic,2022-10-27,2023-06-27,Mexico,LATM,31,30대,청년층,Male,Smart TV,6.62,4993,3158,1835
308,309,Standard,2022-08-09,2023-06-28,Spain,EMEA,31,30대,청년층,Male,Smartphone,14.67,5229,3536,1693
309,310,Premium,2022-06-14,2023-06-26,Italy,EMEA,49,40대,중년층,Female,Smartphone,20.32,5183,3545,1638
310,311,Basic,2022-06-07,2023-06-27,United States,UCAN,29,20대,청년층,Female,Smartphone,8.99,5818,3826,1992
311,312,Premium,2022-05-27,2023-06-26,Canada,UCAN,50,50대 이상,장년층,Male,Laptop,15.03,6239,4311,1928
312,313,Standard,2022-05-27,2023-06-27,United Kingdom,EMEA,36,30대,중년층,Female,Laptop,13.2,6643,4551,2092
313,314,Basic,2022-04-21,2023-06-26,Australia,APAC,28,20대,청년층,Male,Laptop,7.84,6114,4050,2064
314,315,Standard,2022-04-28,2023-06-27,Germany,EMEA,47,40대,중년층,Female,Smart TV,14.67,5668,3814,1854
315,316,Premium,2022-05-27,2023-06-25,France,EMEA,50,50대 이상,장년층,Female,Laptop,20.32,5445,3604,1841
316,317,Basic,2022-08-25,2023-06-28,Brazil,LATM,44,40대,중년층,Female,Tablet,4.61,4972,3162,1810
317,318,Standard,2022-09-02,2023-06-27,Mexico,LATM,39,30대,중년층,Female,Laptop,10.43,4993,3158,1835
318,319,Premium,2022-08-22,2023-06-26,Spain,EMEA,32,30대,청년층,Female,Smartphone,20.32,5229,3536,1693
319,320,Basic,2022-08-02,2023-06-27,Italy,EMEA,30,30대,청년층,Female,Laptop,9.03,5183,3545,1638
320,321,Premium,2022-06-22,2023-06-27,United States,UCAN,33,30대,청년층,Female,Smartphone,17.99,5818,3826,1992
321,322,Basic,2022-06-04,2023-06-27,Canada,UCAN,44,40대,중년층,Male,Smartphone,7.91,6239,4311,1928
322,323,Standard,2022-05-31,2023-06-26,United Kingdom,EMEA,40,40대,중년층,Male,Smartphone,13.2,6643,4551,2092
323,324,Standard,2022-05-22,2023-06-27,Australia,APAC,32,30대,청년층,Male,Tablet,12.12,6114,4050,2064
324,325,Basic,2022-05-29,2023-06-27,Germany,EMEA,32,30대,청년층,Male,Tablet,9.03,5668,3814,1854
325,326,Premium,2022-06-11,2023-06-27,France,EMEA,30,30대,청년층,Male,Smartphone,20.32,5445,3604,1841
326,327,Basic,2022-07-06,2023-06-26,Brazil,LATM,32,30대,청년층,Female,Smartphone,4.61,4972,3162,1810
327,328,Standard,2022-07-26,2023-06-27,Mexico,LATM,45,40대,중년층,Female,Tablet,10.43,4993,3158,1835
328,329,Premium,2022-07-22,2023-06-25,Spain,EMEA,35,30대,중년층,Female,Smart TV,20.32,5229,3536,1693
329,330,Basic,2022-07-06,2023-06-26,Italy,EMEA,40,40대,중년층,Female,Smart TV,9.03,5183,3545,1638
330,331,Premium,2022-07-08,2023-06-26,United States,UCAN,29,20대,청년층,Female,Tablet,17.99,5818,3826,1992
331,332,Basic,2022-07-22,2023-06-26,Canada,UCAN,31,30대,청년층,Male,Tablet,7.91,6239,4311,1928
332,333,Standard,2022-07-24,2023-06-27,United Kingdom,EMEA,43,40대,중년층,Female,Smart TV,13.2,6643,4551,2092
333,334,Standard,2022-07-28,2023-06-28,Australia,APAC,34,30대,청년층,Male,Smart TV,12.12,6114,4050,2064
334,335,Basic,2022-08-11,2023-06-25,Germany,EMEA,47,40대,중년층,Female,Tablet,9.03,5668,3814,1854
335,336,Premium,2022-09-02,2023-06-26,France,EMEA,35,30대,중년층,Male,Laptop,20.32,5445,3604,1841
336,337,Basic,2022-10-11,2023-06-27,Brazil,LATM,36,30대,중년층,Male,Laptop,4.61,4972,3162,1810
337,338,Standard,2022-10-15,2023-06-27,Mexico,LATM,33,30대,청년층,Male,Tablet,10.43,4993,3158,1835
338,339,Premium,2022-10-05,2023-06-25,Spain,EMEA,30,30대,청년층,Female,Laptop,20.32,5229,3536,1693
339,340,Basic,2022-09-13,2023-06-25,Italy,EMEA,44,40대,중년층,Female,Smartphone,9.03,5183,3545,1638
340,341,Premium,2022-08-24,2023-06-26,United States,UCAN,44,40대,중년층,Female,Laptop,17.99,5818,3826,1992
341,342,Basic,2022-08-09,2023-06-26,Canada,UCAN,41,40대,중년층,Female,Laptop,7.91,6239,4311,1928
342,343,Standard,2022-08-06,2023-06-25,United Kingdom,EMEA,46,40대,중년층,Male,Smart TV,13.2,6643,4551,2092
343,344,Standard,2022-08-07,2023-06-26,Australia,APAC,42,40대,중년층,Female,Smartphone,12.12,6114,4050,2064
344,345,Basic,2022-08-08,2023-06-25,Germany,EMEA,48,40대,중년층,Female,Smart TV,9.03,5668,3814,1854
345,346,Premium,2022-08-31,2023-06-26,France,EMEA,37,30대,중년층,Male,Tablet,20.32,5445,3604,1841
346,347,Basic,2022-09-21,2023-06-28,Brazil,LATM,29,20대,청년층,Male,Smartphone,4.61,4972,3162,1810
347,348,Standard,2022-10-05,2023-06-26,Mexico,LATM,30,30대,청년층,Male,Smart TV,10.43,4993,3158,1835
348,349,Premium,2022-11-02,2023-06-26,Spain,EMEA,28,20대,청년층,Male,Smartphone,20.32,5229,3536,1693
349,350,Basic,2022-11-02,2023-06-28,Italy,EMEA,44,40대,중년층,Female,Smartphone,9.03,5183,3545,1638
350,351,Premium,2022-11-02,2023-06-28,United States,UCAN,34,30대,청년층,Female,Smart TV,17.99,5818,3826,1992
351,352,Basic,2022-09-20,2023-06-26,Canada,UCAN,38,30대,중년층,Male,Laptop,7.91,6239,4311,1928
352,353,Standard,2022-08-10,2023-06-26,United Kingdom,EMEA,34,30대,청년층,Female,Smartphone,13.2,6643,4551,2092
353,354,Standard,2022-08-16,2023-06-28,Australia,APAC,40,40대,중년층,Female,Laptop,12.12,6114,4050,2064
354,355,Basic,2022-10-12,2023-06-27,Germany,EMEA,32,30대,청년층,Female,Tablet,9.03,5668,3814,1854
355,356,Premium,2022-10-14,2023-06-30,France,EMEA,38,30대,중년층,Male,Smart TV,20.32,5445,3604,1841
356,357,Basic,2022-10-18,2023-06-26,Brazil,LATM,39,30대,중년층,Male,Smartphone,4.61,4972,3162,1810
357,358,Standard,2022-11-11,2023-06-28,Mexico,LATM,34,30대,청년층,Female,Smart TV,10.43,4993,3158,1835
358,359,Premium,2022-11-20,2023-06-26,Spain,EMEA,41,40대,중년층,Male,Smartphone,20.32,5229,3536,1693
359,360,Basic,2022-11-21,2023-06-30,Italy,EMEA,43,40대,중년층,Female,Tablet,9.03,5183,3545,1638
360,361,Premium,2022-11-25,2023-06-28,United States,UCAN,36,30대,중년층,Female,Laptop,17.99,5818,3826,1992
361,362,Basic,2022-12-08,2023-06-27,Canada,UCAN,31,30대,청년층,Male,Laptop,7.91,6239,4311,1928
362,363,Standard,2022-11-01,2023-06-25,United Kingdom,EMEA,47,40대,중년층,Female,Smart TV,13.2,6643,4551,2092
363,364,Standard,2022-10-12,2023-06-29,Australia,APAC,48,40대,중년층,Male,Smart TV,12.12,6114,4050,2064
364,365,Basic,2022-10-13,2023-06-27,Germany,EMEA,36,30대,중년층,Male,Laptop,9.03,5668,3814,1854
365,366,Premium,2022-10-17,2023-06-29,France,EMEA,41,40대,중년층,Male,Smart TV,20.32,5445,3604,1841
366,367,Basic,2022-10-23,2023-06-25,Brazil,LATM,32,30대,청년층,Male,Laptop,4.61,4972,3162,1810
367,368,Standard,2022-10-24,2023-06-28,Mexico,LATM,28,20대,청년층,Male,Smartphone,10.43,4993,3158,1835
368,369,Premium,2022-10-25,2023-06-27,Spain,EMEA,46,40대,중년층,Female,Smartphone,20.32,5229,3536,1693
369,370,Basic,2022-10-22,2023-06-29,Italy,EMEA,46,40대,중년층,Female,Smartphone,9.03,5183,3545,1638
370,371,Basic,2022-09-30,2023-06-25,United States,UCAN,47,40대,중년층,Male,Tablet,8.99,5818,3826,1992
371,372,Basic,2022-09-06,2023-06-27,Canada,UCAN,31,30대,청년층,Female,Tablet,7.91,6239,4311,1928
372,373,Standard,2022-06-18,2023-06-26,United Kingdom,EMEA,44,40대,중년층,Female,Tablet,13.2,6643,4551,2092
373,374,Premium,2022-06-12,2023-06-28,Australia,APAC,39,30대,중년층,Female,Laptop,16.39,6114,4050,2064
374,375,Basic,2022-06-17,2023-06-28,Germany,EMEA,44,40대,중년층,Female,Laptop,9.03,5668,3814,1854
375,376,Basic,2022-06-20,2023-06-27,France,EMEA,39,30대,중년층,Female,Smartphone,10.16,5445,3604,1841
376,377,Premium,2022-08-27,2023-06-28,Brazil,LATM,37,30대,중년층,Male,Laptop,9.96,4972,3162,1810
377,378,Standard,2022-08-13,2023-06-27,Mexico,LATM,47,40대,중년층,Female,Laptop,10.43,4993,3158,1835
378,379,Standard,2022-08-12,2023-06-28,Spain,EMEA,46,40대,중년층,Female,Smart TV,14.67,5229,3536,1693
379,380,Basic,2022-08-05,2023-06-27,Italy,EMEA,27,20대,청년층,Female,Smart TV,9.03,5183,3545,1638
380,381,Premium,2022-07-14,2023-06-27,United States,UCAN,43,40대,중년층,Female,Laptop,17.99,5818,3826,1992
381,382,Standard,2022-06-07,2023-06-26,Canada,UCAN,51,50대 이상,장년층,Male,Smart TV,11.87,6239,4311,1928
382,383,Basic,2022-06-01,2023-06-27,United Kingdom,EMEA,49,40대,중년층,Male,Smart TV,7.91,6643,4551,2092
383,384,Standard,2022-05-19,2023-06-28,Australia,APAC,35,30대,중년층,Female,Smartphone,12.12,6114,4050,2064
384,385,Premium,2022-05-22,2023-06-27,Germany,EMEA,44,40대,중년층,Male,Smartphone,20.32,5668,3814,1854
385,386,Basic,2022-07-11,2023-06-26,France,EMEA,48,40대,중년층,Male,Tablet,10.16,5445,3604,1841
386,387,Premium,2022-07-19,2023-06-28,Brazil,LATM,39,30대,중년층,Female,Tablet,9.96,4972,3162,1810
387,388,Standard,2022-07-21,2023-06-28,Mexico,LATM,38,30대,중년층,Male,Laptop,10.43,4993,3158,1835
388,389,Basic,2022-08-02,2023-06-26,Spain,EMEA,45,40대,중년층,Male,Smart TV,9.03,5229,3536,1693
389,390,Standard,2022-07-03,2023-06-28,Italy,EMEA,43,40대,중년층,Female,Laptop,14.67,5183,3545,1638
390,391,Premium,2022-06-23,2023-06-27,United States,UCAN,42,40대,중년층,Male,Laptop,17.99,5818,3826,1992
391,392,Basic,2022-06-03,2023-06-28,Canada,UCAN,28,20대,청년층,Male,Smart TV,7.91,6239,4311,1928
392,393,Standard,2022-06-03,2023-06-26,United Kingdom,EMEA,40,40대,중년층,Male,Tablet,13.2,6643,4551,2092
393,394,Premium,2022-05-30,2023-06-27,Australia,APAC,41,40대,중년층,Female,Tablet,16.39,6114,4050,2064
394,395,Basic,2022-06-05,2023-06-26,Germany,EMEA,45,40대,중년층,Female,Laptop,9.03,5668,3814,1854
395,396,Premium,2022-06-10,2023-06-27,France,EMEA,30,30대,청년층,Female,Smartphone,20.32,5445,3604,1841
396,397,Basic,2022-07-14,2023-06-26,Brazil,LATM,31,30대,청년층,Female,Smartphone,4.61,4972,3162,1810
397,398,Standard,2022-07-15,2023-06-27,Mexico,LATM,51,50대 이상,장년층,Female,Tablet,10.43,4993,3158,1835
398,399,Standard,2022-07-14,2023-06-25,Spain,EMEA,44,40대,중년층,Female,Smartphone,14.67,5229,3536,1693
399,400,Basic,2022-07-13,2023-06-27,Italy,EMEA,49,40대,중년층,Male,Laptop,9.03,5183,3545,1638
400,401,Premium,2022-07-17,2023-06-26,United States,UCAN,47,40대,중년층,Female,Laptop,17.99,5818,3826,1992
401,402,Basic,2022-07-21,2023-06-26,Canada,UCAN,42,40대,중년층,Male,Smartphone,7.91,6239,4311,1928
402,403,Standard,2022-07-23,2023-06-28,United Kingdom,EMEA,28,20대,청년층,Male,Smartphone,13.2,6643,4551,2092
403,404,Premium,2022-08-01,2023-06-28,Australia,APAC,28,20대,청년층,Male,Smartphone,16.39,6114,4050,2064
404,405,Basic,2022-08-06,2023-06-26,Germany,EMEA,49,40대,중년층,Female,Tablet,9.03,5668,3814,1854
405,406,Premium,2022-08-19,2023-06-26,France,EMEA,32,30대,청년층,Female,Smartphone,20.32,5445,3604,1841
406,407,Basic,2022-08-26,2023-06-27,Brazil,LATM,37,30대,중년층,Female,Tablet,4.61,4972,3162,1810
407,408,Standard,2022-09-27,2023-06-27,Mexico,LATM,37,30대,중년층,Female,Tablet,10.43,4993,3158,1835
408,409,Standard,2022-09-15,2023-06-25,Spain,EMEA,37,30대,중년층,Male,Smartphone,14.67,5229,3536,1693
409,410,Basic,2022-09-02,2023-06-25,Italy,EMEA,37,30대,중년층,Male,Smart TV,9.03,5183,3545,1638
410,411,Premium,2022-09-03,2023-06-26,United States,UCAN,48,40대,중년층,Female,Tablet,17.99,5818,3826,1992
411,412,Basic,2022-09-03,2023-06-26,Canada,UCAN,47,40대,중년층,Male,Laptop,7.91,6239,4311,1928
412,413,Standard,2022-08-24,2023-06-26,United Kingdom,EMEA,41,40대,중년층,Female,Smartphone,13.2,6643,4551,2092
413,414,Premium,2022-08-21,2023-06-27,Australia,APAC,47,40대,중년층,Female,Laptop,16.39,6114,4050,2064
414,415,Basic,2022-08-23,2023-06-25,Germany,EMEA,39,30대,중년층,Female,Smartphone,9.03,5668,3814,1854
415,416,Premium,2022-09-02,2023-06-26,France,EMEA,28,20대,청년층,Male,Tablet,20.32,5445,3604,1841
416,417,Basic,2022-09-21,2023-06-29,Brazil,LATM,31,30대,청년층,Male,Smart TV,4.61,4972,3162,1810
417,418,Standard,2022-10-21,2023-06-27,Mexico,LATM,47,40대,중년층,Female,Smart TV,10.43,4993,3158,1835
418,419,Standard,2022-10-30,2023-06-27,Spain,EMEA,27,20대,청년층,Female,Laptop,14.67,5229,3536,1693
419,420,Basic,2022-11-02,2023-06-28,Italy,EMEA,28,20대,청년층,Male,Laptop,9.03,5183,3545,1638
420,421,Premium,2022-10-16,2023-06-28,United States,UCAN,33,30대,청년층,Male,Tablet,17.99,5818,3826,1992
421,422,Basic,2022-09-15,2023-06-29,Canada,UCAN,29,20대,청년층,Female,Tablet,7.91,6239,4311,1928
422,423,Standard,2022-09-12,2023-06-27,United Kingdom,EMEA,41,40대,중년층,Male,Smartphone,13.2,6643,4551,2092
423,424,Premium,2022-09-18,2023-06-29,Australia,APAC,28,20대,청년층,Female,Tablet,16.39,6114,4050,2064
424,425,Basic,2022-10-04,2023-06-27,Germany,EMEA,38,30대,중년층,Male,Tablet,9.03,5668,3814,1854
425,426,Premium,2022-10-05,2023-06-30,France,EMEA,35,30대,중년층,Male,Laptop,20.32,5445,3604,1841
426,427,Basic,2022-11-06,2023-06-26,Brazil,LATM,51,50대 이상,장년층,Male,Smart TV,4.61,4972,3162,1810
