,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Subscription Cost
303,304,Standard,12,22-06-11,23-06-29,Australia,33,Female,Smartphone,1 Month,12.12
304,305,Basic,13,22-05-24,23-06-26,Germany,47,Male,Smart TV,1 Month,9.03
305,306,Premium,13,22-07-06,23-06-27,France,45,Male,Tablet,1 Month,20.32
306,307,Standard,11,22-07-08,23-06-28,Brazil,29,Female,Smart TV,1 Month,7.11
307,308,Basic,13,22-10-27,23-06-27,Mexico,31,Male,Smart TV,1 Month,6.62
308,309,Standard,11,22-08-09,23-06-28,Spain,31,Male,Smartphone,1 Month,14.67
309,310,Premium,15,22-06-14,23-06-26,Italy,49,Female,Smartphone,1 Month,20.32
310,311,Basic,15,22-06-07,23-06-27,United States,29,Female,Smartphone,1 Month,8.99
311,312,Premium,12,22-05-27,23-06-26,Canada,50,Male,Laptop,1 Month,15.03
312,313,Standard,13,22-05-27,23-06-27,United Kingdom,36,Female,Laptop,1 Month,13.2
313,314,Basic,10,22-04-21,23-06-26,Australia,28,Male,Laptop,1 Month,7.84
314,315,Standard,15,22-04-28,23-06-27,Germany,47,Female,Smart TV,1 Month,14.67
315,316,Premium,12,22-05-27,23-06-25,France,50,Female,Laptop,1 Month,20.32
316,317,Basic,15,22-08-25,23-06-28,Brazil,44,Female,Tablet,1 Month,4.61
317,318,Standard,10,22-09-02,23-06-27,Mexico,39,Female,Laptop,1 Month,10.43
318,319,Premium,14,22-08-22,23-06-26,Spain,32,Female,Smartphone,1 Month,20.32
319,320,Basic,15,22-08-02,23-06-27,Italy,30,Female,Laptop,1 Month,9.03
320,321,Premium,12,22-06-22,23-06-27,United States,33,Female,Smartphone,1 Month,17.99
321,322,Basic,15,22-06-04,23-06-27,Canada,44,Male,Smartphone,1 Month,7.91
322,323,Standard,14,22-05-31,23-06-26,United Kingdom,40,Male,Smartphone,1 Month,13.2
323,324,Standard,15,22-05-22,23-06-27,Australia,32,Male,Tablet,1 Month,12.12
324,325,Basic,13,22-05-29,23-06-27,Germany,32,Male,Tablet,1 Month,9.03
325,326,Premium,11,22-06-11,23-06-27,France,30,Male,Smartphone,1 Month,20.32
326,327,Basic,12,22-07-06,23-06-26,Brazil,32,Female,Smartphone,1 Month,4.61
327,328,Standard,12,22-07-26,23-06-27,Mexico,45,Female,Tablet,1 Month,10.43
328,329,Premium,11,22-07-22,23-06-25,Spain,35,Female,Smart TV,1 Month,20.32
329,330,Basic,10,22-07-06,23-06-26,Italy,40,Female,Smart TV,1 Month,9.03
330,331,Premium,14,22-07-08,23-06-26,United States,29,Female,Tablet,1 Month,17.99
331,332,Basic,14,22-07-22,23-06-26,Canada,31,Male,Tablet,1 Month,7.91
332,333,Standard,15,22-07-24,23-06-27,United Kingdom,43,Female,Smart TV,1 Month,13.2
333,334,Standard,11,22-07-28,23-06-28,Australia,34,Male,Smart TV,1 Month,12.12
334,335,Basic,10,22-08-11,23-06-25,Germany,47,Female,Tablet,1 Month,9.03
335,336,Premium,12,22-09-02,23-06-26,France,35,Male,Laptop,1 Month,20.32
336,337,Basic,13,22-10-11,23-06-27,Brazil,36,Male,Laptop,1 Month,4.61
337,338,Standard,12,22-10-15,23-06-27,Mexico,33,Male,Tablet,1 Month,10.43
338,339,Premium,13,22-10-05,23-06-25,Spain,30,Female,Laptop,1 Month,20.32
339,340,Basic,14,22-09-13,23-06-25,Italy,44,Female,Smartphone,1 Month,9.03
340,341,Premium,13,22-08-24,23-06-26,United States,44,Female,Laptop,1 Month,17.99
341,342,Basic,11,22-08-09,23-06-26,Canada,41,Female,Laptop,1 Month,7.91
342,343,Standard,13,22-08-06,23-06-25,United Kingdom,46,Male,Smart TV,1 Month,13.2
343,344,Standard,13,22-08-07,23-06-26,Australia,42,Female,Smartphone,1 Month,12.12
344,345,Basic,10,22-08-08,23-06-25,Germany,48,Female,Smart TV,1 Month,9.03
345,346,Premium,15,22-08-31,23-06-26,France,37,Male,Tablet,1 Month,20.32
346,347,Basic,14,22-09-21,23-06-28,Brazil,29,Male,Smartphone,1 Month,4.61
347,348,Standard,14,22-10-05,23-06-26,Mexico,30,Male,Smart TV,1 Month,10.43
348,349,Premium,14,22-11-02,23-06-26,Spain,28,Male,Smartphone,1 Month,20.32
349,350,Basic,10,22-11-02,23-06-28,Italy,44,Female,Smartphone,1 Month,9.03
350,351,Premium,11,22-11-02,23-06-28,United States,34,Female,Smart TV,1 Month,17.99
351,352,Basic,10,22-09-20,23-06-26,Canada,38,Male,Laptop,1 Month,7.91
352,353,Standard,14,22-08-10,23-06-26,United Kingdom,34,Female,Smartphone,1 Month,13.2
353,354,Standard,10,22-08-16,23-06-28,Australia,40,Female,Laptop,1 Month,12.12
354,355,Basic,15,22-10-12,23-06-27,Germany,32,Female,Tablet,1 Month,9.03
355,356,Premium,11,22-10-14,23-06-30,France,38,Male,Smart TV,1 Month,20.32
356,357,Basic,15,22-10-18,23-06-26,Brazil,39,Male,Smartphone,1 Month,4.61
357,358,Standard,12,22-11-11,23-06-28,Mexico,34,Female,Smart TV,1 Month,10.43
358,359,Premium,11,22-11-20,23-06-26,Spain,41,Male,Smartphone,1 Month,20.32
359,360,Basic,15,22-11-21,23-06-30,Italy,43,Female,Tablet,1 Month,9.03
360,361,Premium,12,22-11-25,23-06-28,United States,36,Female,Laptop,1 Month,17.99
361,362,Basic,11,22-12-08,23-06-27,Canada,31,Male,Laptop,1 Month,7.91
362,363,Standard,12,22-11-01,23-06-25,United Kingdom,47,Female,Smart TV,1 Month,13.2
363,364,Standard,14,22-10-12,23-06-29,Australia,48,Male,Smart TV,1 Month,12.12
364,365,Basic,11,22-10-13,23-06-27,Germany,36,Male,Laptop,1 Month,9.03
365,366,Premium,12,22-10-17,23-06-29,France,41,Male,Smart TV,1 Month,20.32
366,367,Basic,13,22-10-23,23-06-25,Brazil,32,Male,Laptop,1 Month,4.61
367,368,Standard,13,22-10-24,23-06-28,Mexico,28,Male,Smartphone,1 Month,10.43
368,369,Premium,12,22-10-25,23-06-27,Spain,46,Female,Smartphone,1 Month,20.32
369,370,Basic,11,22-10-22,23-06-29,Italy,46,Female,Smartphone,1 Month,9.03
370,371,Basic,11,22-09-30,23-06-25,United States,47,Male,Tablet,1 Month,8.99
371,372,Basic,11,22-09-06,23-06-27,Canada,31,Female,Tablet,1 Month,7.91
372,373,Standard,10,22-06-18,23-06-26,United Kingdom,44,Female,Tablet,1 Month,13.2
373,374,Premium,10,22-06-12,23-06-28,Australia,39,Female,Laptop,1 Month,16.39
374,375,Basic,14,22-06-17,23-06-28,Germany,44,Female,Laptop,1 Month,9.03
375,376,Basic,12,22-06-20,23-06-27,France,39,Female,Smartphone,1 Month,10.16
376,377,Premium,12,22-08-27,23-06-28,Brazil,37,Male,Laptop,1 Month,9.96
377,378,Standard,14,22-08-13,23-06-27,Mexico,47,Female,Laptop,1 Month,10.43
378,379,Standard,10,22-08-12,23-06-28,Spain,46,Female,Smart TV,1 Month,14.67
379,380,Basic,15,22-08-05,23-06-27,Italy,27,Female,Smart TV,1 Month,9.03
380,381,Premium,10,22-07-14,23-06-27,United States,43,Female,Laptop,1 Month,17.99
381,382,Standard,10,22-06-07,23-06-26,Canada,51,Male,Smart TV,1 Month,11.87
382,383,Basic,10,22-06-01,23-06-27,United Kingdom,49,Male,Smart TV,1 Month,7.91
383,384,Standard,10,22-05-19,23-06-28,Australia,35,Female,Smartphone,1 Month,12.12
384,385,Premium,15,22-05-22,23-06-27,Germany,44,Male,Smartphone,1 Month,20.32
385,386,Basic,14,22-07-11,23-06-26,France,48,Male,Tablet,1 Month,10.16
386,387,Premium,11,22-07-19,23-06-28,Brazil,39,Female,Tablet,1 Month,9.96
387,388,Standard,12,22-07-21,23-06-28,Mexico,38,Male,Laptop,1 Month,10.43
388,389,Basic,14,22-08-02,23-06-26,Spain,45,Male,Smart TV,1 Month,9.03
389,390,Standard,13,22-07-03,23-06-28,Italy,43,Female,Laptop,1 Month,14.67
390,391,Premium,13,22-06-23,23-06-27,United States,42,Male,Laptop,1 Month,17.99
391,392,Basic,15,22-06-03,23-06-28,Canada,28,Male,Smart TV,1 Month,7.91
392,393,Standard,10,22-06-03,23-06-26,United Kingdom,40,Male,Tablet,1 Month,13.2
393,394,Premium,14,22-05-30,23-06-27,Australia,41,Female,Tablet,1 Month,16.39
394,395,Basic,12,22-06-05,23-06-26,Germany,45,Female,Laptop,1 Month,9.03
395,396,Premium,14,22-06-10,23-06-27,France,30,Female,Smartphone,1 Month,20.32
396,397,Basic,11,22-07-14,23-06-26,Brazil,31,Female,Smartphone,1 Month,4.61
397,398,Standard,13,22-07-15,23-06-27,Mexico,51,Female,Tablet,1 Month,10.43
398,399,Standard,12,22-07-14,23-06-25,Spain,44,Female,Smartphone,1 Month,14.67
399,400,Basic,14,22-07-13,23-06-27,Italy,49,Male,Laptop,1 Month,9.03
400,401,Premium,12,22-07-17,23-06-26,United States,47,Female,Laptop,1 Month,17.99
401,402,Basic,14,22-07-21,23-06-26,Canada,42,Male,Smartphone,1 Month,7.91
402,403,Standard,13,22-07-23,23-06-28,United Kingdom,28,Male,Smartphone,1 Month,13.2
403,404,Premium,13,22-08-01,23-06-28,Australia,28,Male,Smartphone,1 Month,16.39
404,405,Basic,13,22-08-06,23-06-26,Germany,49,Female,Tablet,1 Month,9.03
405,406,Premium,12,22-08-19,23-06-26,France,32,Female,Smartphone,1 Month,20.32
406,407,Basic,12,22-08-26,23-06-27,Brazil,37,Female,Tablet,1 Month,4.61
407,408,Standard,13,22-09-27,23-06-27,Mexico,37,Female,Tablet,1 Month,10.43
408,409,Standard,14,22-09-15,23-06-25,Spain,37,Male,Smartphone,1 Month,14.67
409,410,Basic,15,22-09-02,23-06-25,Italy,37,Male,Smart TV,1 Month,9.03
410,411,Premium,14,22-09-03,23-06-26,United States,48,Female,Tablet,1 Month,17.99
411,412,Basic,12,22-09-03,23-06-26,Canada,47,Male,Laptop,1 Month,7.91
412,413,Standard,13,22-08-24,23-06-26,United Kingdom,41,Female,Smartphone,1 Month,13.2
413,414,Premium,14,22-08-21,23-06-27,Australia,47,Female,Laptop,1 Month,16.39
414,415,Basic,13,22-08-23,23-06-25,Germany,39,Female,Smartphone,1 Month,9.03
415,416,Premium,10,22-09-02,23-06-26,France,28,Male,Tablet,1 Month,20.32
416,417,Basic,14,22-09-21,23-06-29,Brazil,31,Male,Smart TV,1 Month,4.61
417,418,Standard,14,22-10-21,23-06-27,Mexico,47,Female,Smart TV,1 Month,10.43
418,419,Standard,11,22-10-30,23-06-27,Spain,27,Female,Laptop,1 Month,14.67
419,420,Basic,10,22-11-02,23-06-28,Italy,28,Male,Laptop,1 Month,9.03
420,421,Premium,14,22-10-16,23-06-28,United States,33,Male,Tablet,1 Month,17.99
421,422,Basic,14,22-09-15,23-06-29,Canada,29,Female,Tablet,1 Month,7.91
422,423,Standard,15,22-09-12,23-06-27,United Kingdom,41,Male,Smartphone,1 Month,13.2
423,424,Premium,12,22-09-18,23-06-29,Australia,28,Female,Tablet,1 Month,16.39
424,425,Basic,13,22-10-04,23-06-27,Germany,38,Male,Tablet,1 Month,9.03
425,426,Premium,15,22-10-05,23-06-30,France,35,Male,Laptop,1 Month,20.32
426,427,Basic,11,22-11-06,23-06-26,Brazil,51,Male,Smart TV,1 Month,4.61
427,428,Standard,12,22-11-17,23-06-28,Mexico,45,Male,Smartphone,1 Month,10.43
428,429,Standard,14,22-11-18,23-06-26,Spain,51,Male,Laptop,1 Month,14.67
429,430,Basic,14,22-11-22,23-06-30,Italy,46,Female,Smart TV,1 Month,9.03
430,431,Premium,15,22-12-04,23-06-28,United States,28,Male,Smart TV,1 Month,17.99
431,432,Basic,12,22-11-19,23-06-30,Canada,46,Female,Smart TV,1 Month,7.91
432,433,Standard,11,22-11-06,23-06-25,United Kingdom,46,Female,Smartphone,1 Month,13.2
433,434,Premium,12,22-10-15,23-06-29,Australia,32,Female,Laptop,1 Month,16.39
434,435,Basic,11,22-10-17,23-06-28,Germany,39,Female,Smart TV,1 Month,9.03
435,436,Premium,11,22-10-19,23-06-29,France,41,Female,Smartphone,1 Month,20.32
436,437,Basic,13,22-10-23,23-06-25,Brazil,47,Male,Smart TV,1 Month,4.61
437,438,Standard,12,22-10-24,23-06-28,Mexico,35,Male,Smart TV,1 Month,10.43
438,439,Standard,12,22-10-23,23-06-27,Spain,37,Female,Smart TV,1 Month,14.67
439,440,Basic,11,22-10-10,23-06-29,Italy,47,Male,Tablet,1 Month,9.03
440,441,Premium,13,22-10-05,23-06-28,United States,48,Female,Laptop,1 Month,17.99
441,442,Basic,12,22-07-01,23-06-27,Canada,30,Female,Laptop,1 Month,7.91
442,443,Standard,10,22-07-01,23-06-27,United Kingdom,36,Male,Smart TV,1 Month,13.2
443,444,Premium,10,22-06-25,23-06-28,Australia,50,Female,Smartphone,1 Month,16.39
444,445,Basic,12,22-06-24,23-06-28,Germany,41,Male,Tablet,1 Month,9.03
445,446,Basic,14,22-06-28,23-06-28,France,46,Female,Smartphone,1 Month,10.16
446,447,Basic,15,22-08-11,23-06-28,Brazil,36,Female,Laptop,1 Month,4.61
447,448,Standard,14,22-08-12,23-06-27,Mexico,48,Male,Tablet,1 Month,10.43
448,449,Premium,10,22-08-07,23-06-28,Spain,37,Female,Laptop,1 Month,20.32
449,450,Basic,14,22-08-06,23-06-27,Italy,49,Male,Laptop,1 Month,9.03
450,451,Basic,12,22-07-18,23-06-28,United States,31,Female,Laptop,1 Month,8.99
451,452,Premium,12,22-06-16,23-06-26,Canada,42,Female,Laptop,1 Month,15.03
452,453,Standard,11,22-05-30,23-06-28,United Kingdom,45,Female,Tablet,1 Month,13.2
453,454,Standard,15,22-05-28,23-06-28,Australia,51,Female,Tablet,1 Month,12.12
454,455,Basic,11,22-05-31,23-06-27,Germany,31,Female,Smart TV,1 Month,9.03
455,456,Premium,14,22-06-04,23-06-27,France,41,Male,Tablet,1 Month,20.32
456,457,Standard,14,22-06-29,23-06-28,Brazil,40,Male,Smart TV,1 Month,7.11
457,458,Basic,10,22-07-24,23-06-28,Mexico,27,Male,Tablet,1 Month,6.62
458,459,Standard,10,22-07-19,23-06-27,Spain,46,Female,Tablet,1 Month,14.67
459,460,Premium,10,22-06-30,23-06-28,Italy,30,Female,Smart TV,1 Month,20.32
460,461,Basic,11,22-06-16,23-06-27,United States,37,Male,Smart TV,1 Month,8.99
461,462,Premium,15,22-06-10,23-06-28,Canada,45,Male,Smartphone,1 Month,15.03
462,463,Standard,11,22-06-01,23-06-26,United Kingdom,40,Male,Smart TV,1 Month,13.2
463,464,Basic,13,22-06-03,23-06-28,Australia,45,Male,Laptop,1 Month,7.84
464,465,Standard,11,22-06-05,23-06-26,Germany,34,Male,Laptop,1 Month,14.67
465,466,Premium,10,22-06-07,23-06-27,France,33,Male,Laptop,1 Month,20.32
466,467,Basic,10,22-06-22,23-06-26,Brazil,47,Female,Laptop,1 Month,4.61
467,468,Standard,11,22-06-28,23-06-27,Mexico,32,Male,Smart TV,1 Month,10.43
468,469,Premium,12,22-06-29,23-06-29,Spain,41,Female,Tablet,1 Month,20.32
469,470,Basic,15,22-07-03,23-06-28,Italy,31,Female,Tablet,1 Month,9.03
470,471,Premium,15,22-07-08,23-06-27,United States,43,Male,Tablet,1 Month,17.99
471,472,Basic,10,22-07-13,23-06-27,Canada,32,Female,Tablet,1 Month,7.91
472,473,Standard,10,22-07-27,23-06-28,United Kingdom,46,Female,Smartphone,1 Month,13.2
473,474,Standard,14,22-07-30,23-06-28,Australia,38,Male,Smartphone,1 Month,12.12
474,475,Basic,11,22-08-13,23-06-26,Germany,31,Female,Smart TV,1 Month,9.03
475,476,Premium,14,22-08-18,23-06-26,France,31,Female,Laptop,1 Month,20.32
476,477,Basic,10,22-08-24,23-06-27,Brazil,50,Male,Laptop,1 Month,4.61
477,478,Standard,10,22-09-08,23-06-27,Mexico,32,Male,Laptop,1 Month,10.43
478,479,Premium,13,22-09-04,23-06-27,Spain,38,Female,Smartphone,1 Month,20.32
479,480,Basic,15,22-09-04,23-06-27,Italy,37,Female,Laptop,1 Month,9.03
480,481,Premium,12,22-09-04,23-06-26,United States,36,Male,Smart TV,1 Month,17.99
481,482,Basic,11,22-08-27,23-06-27,Canada,30,Male,Smart TV,1 Month,7.91
482,483,Standard,14,22-08-25,23-06-27,United Kingdom,28,Male,Smart TV,1 Month,13.2
483,484,Standard,13,22-08-25,23-06-28,Australia,40,Male,Smartphone,1 Month,12.12
484,485,Basic,14,22-09-01,23-06-28,Germany,28,Female,Tablet,1 Month,9.03
485,486,Premium,15,22-09-13,23-06-26,France,37,Female,Laptop,1 Month,20.32
486,487,Basic,15,22-10-05,23-06-29,Brazil,30,Male,Smart TV,1 Month,4.61
487,488,Standard,11,22-10-08,23-06-28,Mexico,33,Female,Smart TV,1 Month,10.43
488,489,Premium,11,22-10-26,23-06-28,Spain,49,Male,Tablet,1 Month,20.32
489,490,Basic,12,22-10-18,23-06-29,Italy,36,Female,Smart TV,1 Month,9.03
490,491,Premium,12,22-10-07,23-06-28,United States,28,Female,Smartphone,1 Month,17.99
491,492,Basic,10,22-09-17,23-06-30,Canada,51,Male,Tablet,1 Month,7.91
492,493,Standard,11,22-09-18,23-06-27,United Kingdom,35,Female,Smartphone,1 Month,13.2
493,494,Standard,14,22-09-27,23-06-29,Australia,31,Male,Smart TV,1 Month,12.12
494,495,Basic,13,22-09-30,23-06-27,Germany,39,Male,Smartphone,1 Month,9.03
495,496,Premium,10,22-10-30,23-06-30,France,51,Female,Laptop,1 Month,20.32
496,497,Basic,11,22-11-09,23-06-29,Brazil,44,Male,Smartphone,1 Month,4.61
497,498,Standard,11,22-11-17,23-06-28,Mexico,41,Female,Smartphone,1 Month,10.43
498,499,Premium,10,22-11-18,23-06-26,Spain,28,Female,Laptop,1 Month,20.32
499,500,Basic,15,22-11-22,23-06-30,Italy,38,Male,Laptop,1 Month,9.03
500,501,Premium,14,22-11-22,23-06-28,Spain,43,Male,Smartphone,1 Month,20.32
501,502,Basic,13,22-11-21,23-06-30,Spain,38,Male,Smartphone,1 Month,9.03
502,503,Standard,14,22-11-10,23-06-26,United States,30,Male,Tablet,1 Month,13.99
503,504,Standard,12,22-10-21,23-06-29,Canada,32,Female,Laptop,1 Month,11.87
504,505,Basic,11,22-10-21,23-06-28,United States,35,Male,Smartphone,1 Month,8.99
505,506,Premium,14,22-10-23,23-06-29,United States,27,Male,Smart TV,1 Month,17.99
506,507,Basic,15,22-10-24,23-06-26,Canada,49,Female,Tablet,1 Month,7.91
507,508,Standard,12,22-10-23,23-06-28,United Kingdom,42,Female,Tablet,1 Month,13.2
508,509,Premium,10,22-10-21,23-06-28,Australia,40,Male,Smartphone,1 Month,16.39
509,510,Basic,15,22-10-06,23-06-29,Germany,43,Female,Tablet,1 Month,9.03
510,511,Premium,11,22-07-26,23-06-28,France,44,Female,Smart TV,1 Month,20.32
511,512,Basic,15,22-07-13,23-06-28,Brazil,32,Male,Tablet,1 Month,4.61
512,513,Standard,10,22-07-06,23-06-28,Mexico,50,Male,Tablet,1 Month,10.43
513,514,Standard,14,22-07-07,23-06-28,Spain,35,Male,Tablet,1 Month,14.67
514,515,Basic,15,22-07-01,23-06-29,Italy,44,Female,Laptop,1 Month,9.03
515,516,Premium,14,22-07-31,23-06-28,Spain,42,Female,Smart TV,1 Month,20.32
516,517,Basic,12,22-08-06,23-06-28,Spain,34,Female,Smart TV,1 Month,9.03
517,518,Standard,15,22-08-07,23-06-27,United States,37,Female,Tablet,1 Month,13.99
518,519,Premium,10,22-08-06,23-06-28,Canada,43,Male,Smartphone,1 Month,15.03
519,520,Basic,13,22-08-03,23-06-28,United States,32,Male,Smart TV,1 Month,8.99
520,521,Basic,15,22-06-18,23-06-28,United States,33,Female,Smart TV,1 Month,8.99
521,522,Basic,14,22-06-17,23-06-27,Canada,32,Female,Tablet,1 Month,7.91
522,523,Standard,13,22-06-07,23-06-29,United Kingdom,41,Male,Smartphone,1 Month,13.2
523,524,Premium,15,22-06-06,23-06-28,Australia,31,Male,Tablet,1 Month,16.39
524,525,Basic,14,22-06-04,23-06-27,Germany,44,Male,Tablet,1 Month,9.03
525,526,Basic,11,22-06-20,23-06-28,France,49,Male,Laptop,1 Month,10.16
526,527,Premium,10,22-07-10,23-06-28,Brazil,48,Female,Tablet,1 Month,9.96
527,528,Standard,13,22-07-13,23-06-29,Mexico,42,Female,Smartphone,1 Month,10.43
528,529,Standard,11,22-07-07,23-06-27,Spain,50,Female,Laptop,1 Month,14.67
529,530,Basic,14,22-06-22,23-06-28,Italy,49,Female,Smart TV,1 Month,9.03
530,531,Premium,14,22-06-15,23-06-27,Spain,30,Female,Laptop,1 Month,20.32
531,532,Standard,11,22-06-03,23-06-28,Spain,38,Male,Laptop,1 Month,14.67
532,533,Basic,14,22-06-04,23-06-27,United States,38,Male,Smartphone,1 Month,8.99
533,534,Standard,11,22-06-05,23-06-28,Canada,39,Female,Smart TV,1 Month,11.87
534,535,Premium,15,22-06-07,23-06-29,United States,42,Female,Laptop,1 Month,17.99
535,536,Basic,10,22-06-14,23-06-29,United States,28,Male,Smart TV,1 Month,8.99
536,537,Premium,10,22-06-17,23-06-27,Canada,38,Male,Smartphone,1 Month,15.03
537,538,Standard,14,22-06-19,23-06-28,United Kingdom,40,Female,Tablet,1 Month,13.2
538,539,Basic,12,22-07-02,23-06-29,Australia,30,Female,Tablet,1 Month,7.84
539,540,Standard,10,22-07-03,23-06-29,Germany,40,Male,Smartphone,1 Month,14.67
540,541,Premium,10,22-07-13,23-06-27,France,31,Male,Smart TV,1 Month,20.32
541,542,Basic,14,22-07-26,23-06-27,Brazil,41,Male,Smartphone,1 Month,4.61
542,543,Standard,11,22-07-27,23-06-28,Mexico,37,Male,Smartphone,1 Month,10.43
543,544,Premium,14,22-08-08,23-06-28,Spain,49,Male,Tablet,1 Month,20.32
544,545,Basic,14,22-08-17,23-06-27,Italy,29,Male,Smart TV,1 Month,9.03
545,546,Premium,10,22-08-20,23-06-26,Spain,31,Male,Smart TV,1 Month,20.32
546,547,Basic,10,22-09-05,23-06-27,Spain,39,Male,Tablet,1 Month,9.03
547,548,Standard,12,22-09-05,23-06-27,United States,51,Female,Smartphone,1 Month,13.99
548,549,Standard,10,22-09-05,23-06-27,Canada,38,Female,Smartphone,1 Month,11.87
549,550,Basic,11,22-09-06,23-06-27,United States,29,Female,Tablet,1 Month,8.99
550,551,Premium,13,22-09-03,23-06-28,United States,41,Female,Laptop,1 Month,17.99
551,552,Basic,13,22-08-29,23-06-27,Canada,48,Female,Tablet,1 Month,7.91
552,553,Standard,14,22-08-27,23-06-28,United Kingdom,39,Male,Smart TV,1 Month,13.2
553,554,Premium,12,22-08-29,23-06-29,Australia,37,Male,Smartphone,1 Month,16.39
554,555,Basic,11,22-09-13,23-06-28,Germany,37,Female,Smartphone,1 Month,9.03
555,556,Premium,14,22-09-24,23-06-27,France,34,Male,Smartphone,1 Month,20.32
556,557,Basic,15,22-10-05,23-06-29,Brazil,37,Male,Smartphone,1 Month,4.61
557,558,Standard,14,22-10-18,23-06-30,Mexico,37,Female,Smart TV,1 Month,10.43
558,559,Standard,13,22-10-19,23-06-28,Spain,51,Female,Tablet,1 Month,14.67
559,560,Basic,15,22-10-14,23-06-29,Italy,45,Male,Laptop,1 Month,9.03
560,561,Premium,14,22-09-30,23-06-28,Spain,29,Female,Laptop,1 Month,20.32
561,562,Basic,14,22-09-19,23-06-30,Spain,37,Male,Laptop,1 Month,9.03
562,563,Standard,10,22-09-24,23-06-29,United States,34,Male,Tablet,1 Month,13.99
563,564,Premium,14,22-09-28,23-06-29,Canada,35,Male,Smartphone,1 Month,15.03
564,565,Basic,12,22-09-29,23-06-27,United States,29,Male,Laptop,1 Month,8.99
565,566,Premium,11,22-10-11,23-07-01,United States,45,Male,Tablet,1 Month,17.99
566,567,Basic,14,22-11-08,23-06-29,Canada,36,Male,Smart TV,1 Month,7.91
567,568,Standard,11,22-11-16,23-06-28,United Kingdom,27,Female,Laptop,1 Month,13.2
568,569,Standard,10,22-11-17,23-06-26,Australia,31,Female,Laptop,1 Month,12.12
569,570,Basic,10,22-11-20,23-06-30,Germany,41,Female,Laptop,1 Month,9.03
570,571,Premium,13,22-11-21,23-06-29,France,37,Male,Smart TV,1 Month,20.32
571,572,Basic,12,22-11-21,23-06-30,Brazil,49,Female,Tablet,1 Month,4.61
572,573,Standard,12,22-11-18,23-06-27,Mexico,37,Female,Smart TV,1 Month,10.43
573,574,Premium,14,22-10-26,23-06-29,Spain,36,Female,Smartphone,1 Month,20.32
574,575,Basic,13,22-10-25,23-06-28,Italy,38,Female,Smart TV,1 Month,9.03
575,576,Premium,15,22-10-26,23-06-30,Spain,49,Female,Tablet,1 Month,20.32
576,577,Basic,15,22-10-23,23-06-26,Spain,31,Male,Laptop,1 Month,9.03
577,578,Standard,13,22-10-23,23-06-28,United States,29,Female,Laptop,1 Month,13.99
578,579,Standard,12,22-10-16,23-06-28,Canada,35,Female,Tablet,1 Month,11.87
579,580,Basic,14,22-08-09,23-06-29,United States,46,Female,Tablet,1 Month,8.99
580,581,Premium,10,22-08-02,23-06-29,United States,29,Female,Laptop,1 Month,17.99
581,582,Basic,12,22-07-16,23-06-28,Canada,43,Female,Laptop,1 Month,7.91
582,583,Standard,15,22-07-17,23-06-28,United Kingdom,38,Female,Tablet,1 Month,13.2
583,584,Premium,14,22-07-14,23-06-28,Australia,48,Female,Smart TV,1 Month,16.39
584,585,Basic,14,22-07-16,23-06-29,Germany,41,Male,Laptop,1 Month,9.03
585,586,Premium,15,22-08-06,23-06-29,France,51,Female,Laptop,1 Month,20.32
586,587,Basic,14,22-08-07,23-06-28,Brazil,39,Male,Smart TV,1 Month,4.61
587,588,Standard,11,22-08-07,23-06-27,Mexico,31,Male,Smartphone,1 Month,10.43
588,589,Standard,15,22-08-04,23-06-29,Spain,28,Male,Laptop,1 Month,14.67
589,590,Basic,15,22-07-29,23-06-29,Italy,47,Male,Laptop,1 Month,9.03
590,591,Premium,14,22-06-19,23-06-28,Spain,35,Female,Smart TV,1 Month,20.32
